,zipcode,income,state
15238,59528,5701,MT
15239,59531,5019,MT
15240,59538,67152,MT
15241,59540,7350,MT
15242,59542,4018,MT
15243,59601,912088,MT
15244,59602,791650,MT
15245,59631,4250,MT
15246,59632,41724,MT
15247,59634,216717,MT
15248,59635,187812,MT
15249,59638,20674,MT
15250,59639,25878,MT
15251,59643,9045,MT
15252,59644,97692,MT
15253,59645,34097,MT
15254,59648,14727,MT
15255,59701,801594,MT
15256,59703,6360,MT
15257,59710,7531,MT
15258,59711,200376,MT
15259,59713,4737,MT
15260,59714,567233,MT
15261,59715,1314737,MT
15262,59716,191989,MT
15263,59718,1271820,MT
15264,59720,12385,MT
15265,59721,8722,MT
15266,59722,91797,MT
15267,59725,186012,MT
15268,59728,8282,MT
15269,59729,78712,MT
15270,59730,78191,MT
15271,59731,4098,MT
15272,59735,7604,MT
15273,59739,5044,MT
15274,59740,18088,MT
15275,59741,160263,MT
15276,59743,4954,MT
15277,59748,8441,MT
15278,59749,48217,MT
15279,59750,9816,MT
15280,59752,109197,MT
15281,59754,24136,MT
15282,59755,6320,MT
15283,59758,66536,MT
15284,59759,77826,MT
15285,59760,6692,MT
15286,59761,7436,MT
15287,59762,7250,MT
15288,59801,653936,MT
15289,59802,509044,MT
15290,59803,608665,MT
15291,59804,289512,MT
15292,59808,642123,MT
15293,59820,31363,MT
15294,59821,43710,MT
15295,59823,47746,MT
15296,59824,28054,MT
15297,59825,52860,MT
15298,59826,13862,MT
15299,59827,6406,MT
15300,59828,171192,MT
15301,59829,55792,MT
15302,59831,4232,MT
15303,59832,16460,MT
15304,59833,166067,MT
15305,59834,78496,MT
15306,59837,6833,MT
15307,59840,364576,MT
15308,59841,7678,MT
15309,59843,4694,MT
15310,59844,10465,MT
15311,59845,14197,MT
15312,59846,35532,MT
15313,59847,170620,MT
15314,59851,7863,MT
15315,59853,14412,MT
15316,59854,6631,MT
15317,59855,15352,MT
15318,59856,4094,MT
15319,59858,42611,MT
15320,59859,69402,MT
15321,59860,256003,MT
15322,59864,106168,MT
15323,59865,57090,MT
15324,59866,18786,MT
15325,59868,64925,MT
15326,59870,268493,MT
15327,59872,45194,MT
15328,59873,67311,MT
15329,59874,31036,MT
15330,59875,92448,MT
15331,59901,1336767,MT
15332,59910,11966,MT
15333,59911,286965,MT
15334,59912,346748,MT
15335,59913,11979,MT
15336,59914,8374,MT
15337,59915,5043,MT
15338,59917,86063,MT
15339,59918,8999,MT
15340,59919,13969,MT
15341,59920,42436,MT
15342,59922,75649,MT
15343,59923,182961,MT
15344,59925,32713,MT
15345,59926,7963,MT
15346,59927,5757,MT
15347,59930,14820,MT
15348,59931,8935,MT
15349,59932,44374,MT
15350,59934,8829,MT
15351,59935,65436,MT
15352,59936,12787,MT
15353,59937,635179,MT
15354,99999,1062524,MT
15355,0,57152659,NE
15356,68002,72539,NE
15357,68003,227684,NE
15358,68004,22289,NE
15359,68005,596832,NE
15360,68007,575055,NE
15361,68008,416871,NE
15362,68010,16608,NE
15363,68014,5802,NE
15364,68015,27878,NE
15365,68016,17331,NE
15366,68017,52732,NE
15367,68018,14407,NE
15368,68019,11905,NE
15369,68020,13164,NE
15370,68022,1571546,NE
15371,68023,107489,NE
15372,68025,774807,NE
15373,68028,592356,NE
15374,68029,21467,NE
15375,68030,21779,NE
15376,68031,49644,NE
15377,68033,11628,NE
15378,68034,28934,NE
15379,68036,9302,NE
15380,68037,85818,NE
15381,68038,33883,NE
15382,68039,9167,NE
15383,68040,10059,NE
15384,68041,24915,NE
15385,68044,18737,NE
15386,68045,45611,NE
15387,68046,1116417,NE
15388,68047,60100,NE
15389,68048,385442,NE
15390,68050,13300,NE
15391,68055,6390,NE
15392,68057,38799,NE
15393,68058,12122,NE
15394,68059,129136,NE
15395,68061,60905,NE
15396,68062,8861,NE
15397,68063,4796,NE
15398,68064,172020,NE
15399,68065,41828,NE
15400,68066,165381,NE
15401,68067,17649,NE
15402,68069,260548,NE
15403,68070,17676,NE
15404,68071,25245,NE
15405,68073,71837,NE
15406,68102,250855,NE
15407,68104,662945,NE
15408,68105,435966,NE
15409,68106,579756,NE
15410,68107,430743,NE
15411,68108,234872,NE
15412,68110,85529,NE
15413,68111,240225,NE
15414,68112,241961,NE
15415,68113,21075,NE
15416,68114,1010438,NE
15417,68116,1388730,NE
15418,68117,168168,NE
15419,68118,608096,NE
15420,68122,350206,NE
15421,68123,878882,NE
15422,68124,843102,NE
15423,68127,616577,NE
15424,68128,591474,NE
15425,68130,1368349,NE
15426,68131,268062,NE
15427,68132,693097,NE
15428,68133,518064,NE
15429,68134,658412,NE
15430,68135,1264631,NE
15431,68136,753472,NE
15432,68137,762801,NE
15433,68138,361023,NE
15434,68142,244440,NE
15435,68144,865226,NE
15436,68147,258821,NE
15437,68152,266474,NE
15438,68154,1419025,NE
15439,68157,151191,NE
15440,68164,1004632,NE
15441,68301,46803,NE
15442,68303,4979,NE
15443,68304,8963,NE
15444,68305,113948,NE
15445,68307,14367,NE
15446,68310,342263,NE
15447,68313,22155,NE
15448,68314,8945,NE
15449,68316,10223,NE
15450,68317,80709,NE
15451,68318,8471,NE
15452,68319,14118,NE
15453,68320,9306,NE
15454,68321,7914,NE
15455,68322,15905,NE
15456,68323,5437,NE
15457,68326,8670,NE
15458,68327,6941,NE
15459,68328,12527,NE
15460,68329,15909,NE
15461,68331,31368,NE
15462,68333,185128,NE
15463,68335,17703,NE
15464,68336,20312,NE
15465,68337,7377,NE
15466,68338,9058,NE
15467,68339,58496,NE
15468,68340,23654,NE
15469,68341,27536,NE
15470,68342,14818,NE
15471,68343,25690,NE
15472,68344,10995,NE
15473,68345,4732,NE
15474,68346,10816,NE
15475,68347,87481,NE
15476,68348,5614,NE
15477,68349,31846,NE
15478,68351,25673,NE
15479,68352,117959,NE
15480,68354,22627,NE
15481,68355,116444,NE
15482,68357,11262,NE
15483,68358,59919,NE
15484,68359,42762,NE
15485,68360,20791,NE
15486,68361,73108,NE
15487,68365,5965,NE
15488,68366,34227,NE
15489,68367,13837,NE
15490,68368,15947,NE
15491,68370,52609,NE
15492,68371,51565,NE
15493,68372,116137,NE
15494,68376,26576,NE
15495,68377,10721,NE
15496,68378,18157,NE
15497,68401,19978,NE
15498,68402,44468,NE
15499,68404,34490,NE
15500,68405,89630,NE
15501,68406,11800,NE
15502,68407,26923,NE
15503,68409,30521,NE
15504,68410,220316,NE
15505,68413,15798,NE
15506,68414,5092,NE
15507,68415,15448,NE
15508,68416,4798,NE
15509,68417,7266,NE
15510,68418,35824,NE
15511,68419,7329,NE
15512,68420,24233,NE
15513,68421,14847,NE
15514,68422,19106,NE
15515,68423,35689,NE
15516,68424,19276,NE
15517,68428,60699,NE
15518,68430,97003,NE
15519,68431,7384,NE
15520,68433,4884,NE
15521,68434,264691,NE
15522,68436,20979,NE
15523,68437,7353,NE
15524,68439,11067,NE
15525,68441,4781,NE
15526,68442,9401,NE
15527,68443,23360,NE
15528,68446,78843,NE
15529,68447,12068,NE
15530,68448,10248,NE
15531,68450,50385,NE
15532,68453,7904,NE
15533,68454,18630,NE
15534,68455,22971,NE
15535,68456,31225,NE
15536,68457,7990,NE
15537,68460,27322,NE
15538,68461,65548,NE
15539,68462,129512,NE
15540,68463,42200,NE
15541,68464,10061,NE
15542,68465,58743,NE
15543,68466,33424,NE
15544,68467,255828,NE
15545,68502,694347,NE
15546,68503,188173,NE
15547,68504,293786,NE
15548,68505,443396,NE
15549,68506,938236,NE
15550,68507,370539,NE
15551,68508,126605,NE
15552,68510,571079,NE
15553,68512,627081,NE
15554,68516,1886503,NE
15555,68517,23010,NE
15556,68520,213648,NE
15557,68521,810357,NE
15558,68522,297917,NE
15559,68523,87552,NE
15560,68524,122347,NE
15561,68526,387977,NE
15562,68527,74951,NE
15563,68528,170808,NE
15564,68532,29298,NE
15565,68601,820004,NE
15566,68620,92055,NE
15567,68621,17168,NE
15568,68622,7113,NE
15569,68623,5192,NE
15570,68624,25351,NE
15571,68626,18564,NE
15572,68627,15564,NE
15573,68628,19582,NE
15574,68629,31895,NE
15575,68631,10537,NE
15576,68632,97283,NE
15577,68633,28885,NE
15578,68634,9808,NE
15579,68635,11670,NE
15580,68636,37626,NE
15581,68637,6544,NE
15582,68638,36337,NE
15583,68640,36465,NE
15584,68641,31756,NE
15585,68642,55490,NE
15586,68643,26354,NE
15587,68644,27065,NE
15588,68647,17205,NE
15589,68648,12582,NE
15590,68649,49717,NE
15591,68651,35809,NE
15592,68652,20706,NE
15593,68653,19857,NE
15594,68654,15506,NE
15595,68658,18833,NE
15596,68660,24100,NE
15597,68661,154268,NE
15598,68662,32028,NE
15599,68663,15247,NE
15600,68664,8273,NE
15601,68665,18756,NE
15602,68666,42584,NE
15603,68669,12807,NE
15604,68701,961430,NE
15605,68710,19453,NE
15606,68713,61996,NE
15607,68714,28001,NE
15608,68715,44035,NE
15609,68716,20731,NE
15610,68718,40560,NE
15611,68720,7075,NE
15612,68722,9608,NE
15613,68723,14421,NE
15614,68725,9285,NE
15615,68726,17274,NE
15616,68727,22478,NE
15617,68728,4528,NE
15618,68729,41560,NE
15619,68730,49537,NE
15620,68731,67137,NE
15621,68732,5402,NE
15622,68733,29819,NE
15623,68735,19075,NE
15624,68736,13696,NE
15625,68739,82492,NE
15626,68740,19790,NE
15627,68741,20327,NE
15628,68742,3489,NE
15629,68743,23843,NE
15630,68745,44757,NE
15631,68746,7891,NE
15632,68748,71091,NE
15633,68752,16450,NE
15634,68755,4121,NE
15635,68756,49772,NE
15636,68757,15929,NE
15637,68758,25328,NE
15638,68759,4555,NE
15639,68760,18554,NE
15640,68761,6788,NE
15641,68763,128042,NE
15642,68764,16377,NE
15643,68765,40628,NE
15644,68766,7790,NE
15645,68767,90106,NE
15646,68768,16352,NE
15647,68769,41876,NE
15648,68770,44294,NE
15649,68771,38319,NE
15650,68774,9379,NE
15651,68776,299773,NE
15652,68777,15387,NE
15653,68778,11085,NE
15654,68779,63937,NE
15655,68780,24953,NE
15656,68781,38894,NE
15657,68783,18188,NE
15658,68784,49297,NE
15659,68785,7186,NE
15660,68786,27672,NE
15661,68787,145253,NE
15662,68788,142975,NE
15663,68790,16291,NE
15664,68791,49534,NE
15665,68792,10028,NE
15666,68801,687031,NE
15667,68803,706174,NE
15668,68810,20532,NE
15669,68812,19672,NE
15670,68813,11544,NE
15671,68814,18940,NE
15672,68815,10877,NE
15673,68817,6180,NE
15674,68818,174219,NE
15675,68820,9092,NE
15676,68822,121344,NE
15677,68823,45288,NE
15678,68824,38208,NE
15679,68825,22813,NE
15680,68826,90677,NE
15681,68827,16512,NE
15682,68828,3727,NE
15683,68831,21507,NE
15684,68832,81208,NE
15685,68833,5959,NE
15686,68834,4205,NE
15687,68835,8536,NE
15688,68836,47412,NE
15689,68838,5316,NE
15690,68840,73877,NE
15691,68841,21545,NE
15692,68842,11843,NE
15693,68843,27197,NE
15694,68845,674202,NE
15695,68846,6720,NE
15696,68847,448710,NE
15697,68850,246142,NE
15698,68852,12216,NE
15699,68853,30512,NE
15700,68854,28082,NE
15701,68855,6649,NE
15702,68856,16761,NE
15703,68858,6348,NE
15704,68859,9805,NE
15705,68860,6132,NE
15706,68862,68899,NE
15707,68863,25771,NE
15708,68864,23007,NE
15709,68865,36171,NE
15710,68866,27573,NE
15711,68869,47864,NE
15712,68870,14803,NE
15713,68871,4876,NE
15714,68872,24782,NE
15715,68873,82672,NE
15716,68874,15550,NE
15717,68875,9829,NE
15718,68876,38813,NE
15719,68878,7819,NE
15720,68879,6293,NE
15721,68882,8065,NE
15722,68883,62978,NE
15723,68901,675272,NE
15724,68920,36690,NE
15725,68922,37199,NE
15726,68924,34614,NE
15727,68925,13519,NE
15728,68926,13519,NE
15729,68927,31017,NE
15730,68928,9289,NE
15731,68930,27702,NE
15732,68932,8251,NE
15733,68933,25343,NE
15734,68935,16359,NE
15735,68937,53758,NE
15736,68938,14123,NE
15737,68939,25390,NE
15738,68940,11724,NE
15739,68941,19315,NE
15740,68942,7250,NE
15741,68943,5528,NE
15742,68944,24836,NE
15743,68945,7406,NE
15744,68947,14597,NE
15745,68948,5628,NE
15746,68949,205549,NE
15747,68950,9609,NE
15748,68955,69088,NE
15749,68956,33389,NE
15750,68957,14443,NE
15751,68958,16984,NE
15752,68959,114471,NE
15753,68961,15872,NE
15754,68966,13257,NE
15755,68967,26089,NE
15756,68970,25524,NE
15757,68971,9197,NE
15758,68973,12369,NE
15759,68977,4740,NE
15760,68978,49991,NE
15761,68979,56217,NE
15762,68980,12791,NE
15763,68981,9951,NE
15764,68982,18676,NE
15765,69001,231461,NE
15766,69020,9740,NE
15767,69021,31613,NE
15768,69022,37756,NE
15769,69023,8432,NE
15770,69024,24092,NE
15771,69025,19151,NE
15772,69028,21232,NE
15773,69029,7285,NE
15774,69030,5641,NE
15775,69032,8697,NE
15776,69033,75385,NE
15777,69034,20090,NE
15778,69038,8853,NE
15779,69040,10957,NE
15780,69043,8738,NE
15781,69044,13838,NE
15782,69045,18485,NE
15783,69101,757076,NE
15784,69120,23083,NE
15785,69121,5897,NE
15786,69122,13280,NE
15787,69123,24234,NE
15788,69125,5692,NE
15789,69127,17867,NE
15790,69128,4308,NE
15791,69129,28014,NE
15792,69130,126877,NE
15793,69131,12960,NE
15794,69133,7277,NE
15795,69134,8174,NE
15796,69138,119960,NE
15797,69140,45029,NE
15798,69141,8996,NE
15799,69143,41543,NE
15800,69144,4452,NE
15801,69145,65200,NE
15802,69146,5763,NE
15803,69147,9713,NE
15804,69149,15351,NE
15805,69150,12666,NE
15806,69151,17363,NE
15807,69152,19225,NE
15808,69153,145079,NE
15809,69154,21501,NE
15810,69155,24666,NE
15811,69156,17709,NE
15812,69162,225629,NE
15813,69163,18919,NE
15814,69165,45477,NE
15815,69166,12998,NE
15816,69167,6762,NE
15817,69168,4053,NE
15818,69169,13627,NE
15819,69170,7027,NE
15820,69201,99556,NE
15821,69210,51440,NE
15822,69211,9236,NE
15823,69217,9956,NE
15824,69218,3820,NE
15825,69301,249391,NE
15826,69333,5392,NE
15827,69334,41707,NE
15828,69336,55759,NE
15829,69337,127703,NE
15830,69339,27558,NE
15831,69341,251307,NE
15832,69343,46791,NE
15833,69345,7952,NE
15834,69346,10162,NE
15835,69347,23589,NE
15836,69348,31315,NE
15837,69350,9972,NE
15838,69352,9068,NE
15839,69356,33136,NE
15840,69357,76157,NE
15841,69358,37233,NE
15842,69360,20765,NE
15843,69361,403054,NE
15844,69366,5211,NE
15845,69367,4030,NE
15846,99999,451591,NE
15847,0,90025695,NV
15848,89001,20761,NV
15849,89002,1151362,NV
15850,89003,16006,NV
15851,89004,15549,NV
15852,89005,572201,NV
15853,89007,22518,NV
15854,89008,22373,NV
15855,89010,8700,NV
15856,89011,1019021,NV
15857,89012,1802765,NV
15858,89013,5828,NV
15859,89014,1098072,NV
15860,89015,915437,NV
15861,89018,17930,NV
15862,89019,44536,NV
15863,89020,16433,NV
15864,89021,98148,NV
15865,89025,28128,NV
15866,89027,381893,NV
15867,89029,180451,NV
15868,89030,542209,NV
15869,89031,1492128,NV
15870,89032,805211,NV
15871,89040,72610,NV
15872,89042,18153,NV
15873,89043,20259,NV
15874,89044,1056235,NV
15875,89045,58156,NV
15876,89046,9503,NV
15877,89048,347603,NV
15878,89049,66796,NV
15879,89052,3257005,NV
15880,89060,171596,NV
15881,89061,128395,NV
15882,89074,1858914,NV
15883,89081,754476,NV
15884,89084,768463,NV
15885,89085,121527,NV
15886,89086,103412,NV
15887,89101,522011,NV
15888,89102,727081,NV
15889,89103,1043763,NV
15890,89104,593178,NV
15891,89106,332710,NV
15892,89107,925893,NV
15893,89108,1148851,NV
15894,89109,704088,NV
15895,89110,1124151,NV
15896,89113,1258645,NV
15897,89115,696879,NV
15898,89117,2273210,NV
15899,89118,582479,NV
15900,89119,830378,NV
15901,89120,759747,NV
15902,89121,1104696,NV
15903,89122,893988,NV
15904,89123,1688452,NV
15905,89124,24299,NV
15906,89128,967320,NV
15907,89129,1620940,NV
15908,89130,922413,NV
15909,89131,1769985,NV
15910,89134,1968441,NV
15911,89135,2700973,NV
15912,89138,928231,NV
15913,89139,1168349,NV
15914,89141,1500347,NV
15915,89142,579915,NV
15916,89143,366022,NV
15917,89144,1166470,NV
15918,89145,1684640,NV
15919,89146,454886,NV
15920,89147,1339427,NV
15921,89148,1759938,NV
15922,89149,1461547,NV
15923,89156,441363,NV
15924,89161,18713,NV
15925,89166,654161,NV
15926,89169,481675,NV
15927,89178,1138833,NV
15928,89179,335517,NV
15929,89183,950453,NV
15930,89191,16831,NV
15931,89301,125014,NV
15932,89310,12509,NV
15933,89311,4358,NV
15934,89316,34136,NV
15935,89317,9752,NV
15936,89318,22028,NV
15937,89319,7353,NV
15938,89402,100686,NV
15939,89403,410529,NV
15940,89406,522780,NV
15941,89408,464282,NV
15942,89410,372885,NV
15943,89411,126252,NV
15944,89412,4466,NV
15945,89413,87815,NV
15946,89414,6162,NV
15947,89415,73975,NV
15948,89418,5234,NV
15949,89419,77249,NV
15950,89421,6725,NV
15951,89423,472491,NV
15952,89424,5528,NV
15953,89425,9241,NV
15954,89426,4658,NV
15955,89427,11141,NV
15956,89428,4660,NV
15957,89429,114100,NV
15958,89430,16367,NV
15959,89431,688455,NV
15960,89433,325055,NV
15961,89434,693019,NV
15962,89436,1509151,NV
15963,89439,81197,NV
15964,89440,33574,NV
15965,89441,482219,NV
15966,89442,19082,NV
15967,89444,69170,NV
15968,89445,394478,NV
15969,89446,72891,NV
15970,89447,181835,NV
15971,89448,436259,NV
15972,89449,202944,NV
15973,89450,713984,NV
15974,89451,1098443,NV
15975,89460,429641,NV
15976,89501,187637,NV
15977,89502,870690,NV
15978,89503,613600,NV
15979,89506,868637,NV
15980,89508,333229,NV
15981,89509,1612727,NV
15982,89510,128225,NV
15983,89511,2264618,NV
15984,89512,350552,NV
15985,89519,892239,NV
15986,89521,1456237,NV
15987,89523,1265255,NV
15988,89701,624740,NV
15989,89703,453723,NV
15990,89704,223362,NV
15991,89705,141272,NV
15992,89706,411908,NV
15993,89801,738521,NV
15994,89815,522311,NV
15995,89820,155184,NV
15996,89821,14267,NV
15997,89822,65361,NV
15998,89825,14201,NV
15999,89828,22957,NV
16000,89832,15543,NV
16001,89835,42450,NV
16002,89883,79355,NV
16003,99999,2390469,NV
16004,0,52178361,NH
16005,3031,727779,NH
16006,3032,272747,NH
16007,3033,269972,NH
16008,3034,171933,NH
16009,3036,233850,NH
16010,3037,178262,NH
16011,3038,1170135,NH
16012,3042,243767,NH
16013,3043,63887,NH
16014,3044,167191,NH
16015,3045,504287,NH
16016,3046,132505,NH
16017,3047,51719,NH
16018,3048,104734,NH
16019,3049,693179,NH
16020,3051,996174,NH
16021,3052,362065,NH
16022,3053,1096089,NH
16023,3054,1133007,NH
16024,3055,518417,NH
16025,3057,123539,NH
16026,3060,691656,NH
16027,3062,1442996,NH
16028,3063,661224,NH
16029,3064,513200,NH
16030,3070,242670,NH
16031,3071,162858,NH
16032,3076,622293,NH
16033,3077,329023,NH
16034,3079,1269986,NH
16035,3082,59443,NH
16036,3084,50901,NH
16037,3086,148457,NH
16038,3087,1044363,NH
16039,3101,142197,NH
16040,3102,792333,NH
16041,3103,814697,NH
16042,3104,1120775,NH
16043,3106,540662,NH
16044,3109,353276,NH
16045,3110,1697288,NH
16046,3215,28334,NH
16047,3216,68405,NH
16048,3217,59328,NH
16049,3218,33215,NH
16050,3220,190342,NH
16051,3221,67950,NH
16052,3222,155199,NH
16053,3223,127106,NH
16054,3224,100559,NH
16055,3225,102622,NH
16056,3226,126435,NH
16057,3227,40606,NH
16058,3229,334403,NH
16059,3230,33172,NH
16060,3231,9827,NH
16061,3233,25807,NH
16062,3234,147827,NH
16063,3235,195620,NH
16064,3237,79868,NH
16065,3240,29438,NH
16066,3241,31522,NH
16067,3242,148978,NH
16068,3243,25066,NH
16069,3244,213385,NH
16070,3245,89688,NH
16071,3246,503278,NH
16072,3249,329840,NH
16073,3251,61584,NH
16074,3253,280727,NH
16075,3254,188580,NH
16076,3255,84816,NH
16077,3256,73345,NH
16078,3257,396650,NH
16079,3258,97233,NH
16080,3259,12115,NH
16081,3260,24858,NH
16082,3261,148860,NH
16083,3262,32910,NH
16084,3263,93226,NH
16085,3264,137370,NH
16086,3266,53654,NH
16087,3268,40548,NH
16088,3269,109083,NH
16089,3273,10809,NH
16090,3275,341169,NH
16091,3276,212481,NH
16092,3278,102720,NH
16093,3279,13096,NH
16094,3280,33307,NH
16095,3281,318952,NH
16096,3282,24547,NH
16097,3284,25169,NH
16098,3285,45046,NH
16099,3287,49162,NH
16100,3290,192796,NH
16101,3301,1048443,NH
16102,3303,426476,NH
16103,3304,432257,NH
16104,3307,179971,NH
16105,3431,734022,NH
16106,3440,76643,NH
16107,3441,8538,NH
16108,3442,34960,NH
16109,3443,28347,NH
16110,3444,73853,NH
16111,3445,22720,NH
16112,3446,172819,NH
16113,3447,70676,NH
16114,3448,21265,NH
16115,3449,83101,NH
16116,3450,41172,NH
16117,3451,91331,NH
16118,3452,166704,NH
16119,3455,65455,NH
16120,3456,20987,NH
16121,3457,30331,NH
16122,3458,310036,NH
16123,3461,185408,NH
16124,3462,100001,NH
16125,3464,36873,NH
16126,3465,47695,NH
16127,3466,55038,NH
16128,3467,58200,NH
16129,3470,110376,NH
16130,3561,178281,NH
16131,3570,153773,NH
16132,3574,80891,NH
16133,3575,4689,NH
16134,3576,67969,NH
16135,3579,10550,NH
16136,3580,86740,NH
16137,3581,84069,NH
16138,3582,44841,NH
16139,3583,28473,NH
16140,3584,94962,NH
16141,3585,66212,NH
16142,3586,23989,NH
16143,3588,39426,NH
16144,3590,13805,NH
16145,3592,24401,NH
16146,3593,12712,NH
16147,3595,17137,NH
16148,3597,6086,NH
16149,3598,71219,NH
16150,3601,9902,NH
16151,3602,81293,NH
16152,3603,119524,NH
16153,3605,25268,NH
16154,3607,8345,NH
16155,3608,136535,NH
16156,3609,18620,NH
16157,3740,27697,NH
16158,3741,128160,NH
16159,3743,303852,NH
16160,3745,46529,NH
16161,3746,12288,NH
16162,3748,183246,NH
16163,3750,106877,NH
16164,3751,20575,NH
16165,3752,20474,NH
16166,3753,195233,NH
16167,3755,835168,NH
16168,3765,13138,NH
16169,3766,391671,NH
16170,3768,154472,NH
16171,3770,45579,NH
16172,3771,22895,NH
16173,3773,201804,NH
16174,3774,45349,NH
16175,3777,45452,NH
16176,3779,20639,NH
16177,3780,11136,NH
16178,3781,80451,NH
16179,3782,234247,NH
16180,3784,146216,NH
16181,3785,43803,NH
16182,3801,1293502,NH
16183,3809,137093,NH
16184,3810,80283,NH
16185,3811,358602,NH
16186,3812,16461,NH
16187,3813,94748,NH
16188,3814,52591,NH
16189,3816,33443,NH
16190,3817,19447,NH
16191,3818,105620,NH
16192,3819,153662,NH
16193,3820,1136515,NH
16194,3823,108427,NH
16195,3824,353106,NH
16196,3825,337119,NH
16197,3826,111898,NH
16198,3827,157707,NH
16199,3830,47618,NH
16200,3832,16366,NH
16201,3833,1124969,NH
16202,3835,167674,NH
16203,3836,50050,NH
16204,3837,38731,NH
16205,3838,52877,NH
16206,3839,108437,NH
16207,3840,270632,NH
16208,3841,303818,NH
16209,3842,768830,NH
