,zipcode,tot_income,state,population,city,lat,long,county,av_income
23084,10913,339382,NY,5626,BLAUVELT,41.06,-73.95,Rockland,60324.0
23085,10914,30617,NY,455,BLOOMING GROVE,41.35,-74.19,Orange,67290.0
23086,10915,10524,NY,14,BULLVILLE,41.58,-74.29,Orange,751714.0
23087,10916,214665,NY,4265,CAMPBELL HALL,41.44,-74.25,Orange,50332.0
23088,10917,92031,NY,2134,CENTRAL VALLEY,41.32,-74.12,Orange,43126.0
23089,10918,473281,NY,12264,CHESTER,41.35,-74.27,Orange,38591.0
23090,10919,42094,NY,1331,CIRCLEVILLE,41.52,-74.38,Orange,31626.0
23091,10920,403426,NY,8877,CONGERS,41.14,-73.94,Rockland,45446.0
23092,10921,167290,NY,3856,FLORIDA,41.33,-74.35,Orange,43384.0
23093,10922,62757,NY,1568,FORT MONTGOMERY,41.33,-73.98,Orange,40024.0
23094,10923,313496,NY,8796,GARNERVILLE,41.2,-74.0,Rockland,35641.0
23095,10924,581152,NY,13388,GOSHEN,41.4,-74.32,Orange,43408.0
23096,10925,171995,NY,4061,GREENWOOD LAKE,41.22,-74.28,Orange,42353.0
23097,10926,135375,NY,3108,HARRIMAN,41.3,-74.14,Orange,43557.0
23098,10927,263018,NY,12120,HAVERSTRAW,41.18,-73.95,Rockland,21701.0
23099,10928,126490,NY,4004,HIGHLAND FALLS,41.36,-73.96,Orange,31591.0
23100,10930,392980,NY,8784,HIGHLAND MILLS,41.35,-74.12,Orange,44738.0
23101,10931,27554,NY,887,HILLBURN,41.12,-74.17,Rockland,31064.0
23102,10932,11995,NY,106,HOWELLS,41.5,-74.38,Orange,113160.0
23103,10933,17040,NY,927,JOHNSON,41.33,-74.53,Orange,18382.0
23104,10940,1308468,NY,49194,MIDDLETOWN,41.44,-74.42,Orange,26598.0
23105,10940,1308468,NY,49194,MIDDLETOWN,41.44,-74.42,Sullivan,26598.0
23106,10941,434903,NY,13242,MIDDLETOWN,41.44,-74.42,Orange,32843.0
23107,10950,1330490,NY,49712,MONROE,41.32,-74.18,Orange,26764.0
23108,10952,1238994,NY,41631,MONSEY,41.11,-74.06,Rockland,29761.0
23109,10953,18953,NY,190,MOUNTAINVILLE,41.41,-74.05,Orange,99753.0
23110,10954,1056322,NY,23226,NANUET,41.09,-74.01,Rockland,45480.0
23111,10956,1886626,NY,31450,NEW CITY,41.15,-73.99,Rockland,59988.0
23112,10958,118581,NY,3121,NEW HAMPTON,41.34,-74.45,Orange,37995.0
23113,10960,871200,NY,15357,NYACK,41.09,-73.91,Rockland,56730.0
23114,10962,284375,NY,5581,ORANGEBURG,41.05,-73.94,Rockland,50954.0
23115,10963,77882,NY,4263,OTISVILLE,41.47,-74.53,Orange,18269.0
23116,10964,237928,NY,1367,PALISADES,41.0,-73.91,Rockland,174051.0
23117,10965,800859,NY,15149,PEARL RIVER,41.06,-74.0,Rockland,52865.0
23118,10968,194395,NY,2249,PIERMONT,41.03,-73.91,Rockland,86436.0
23119,10969,46114,NY,1403,PINE ISLAND,41.32,-74.38,Orange,32868.0
23120,10970,410198,NY,9773,POMONA,41.18,-74.05,Rockland,41973.0
23121,10973,86766,NY,2322,SLATE HILL,41.37,-74.49,Orange,37367.0
23122,10974,149480,NY,3208,SLOATSBURG,41.16,-74.19,Orange,46596.0
23123,10974,149480,NY,3208,SLOATSBURG,41.16,-74.19,Rockland,46596.0
23124,10975,9167,NY,291,SOUTHFIELDS,41.25,-74.17,Orange,31502.0
23125,10976,62112,NY,2699,SPARKILL,41.02,-73.9,Rockland,23013.0
23126,10977,1325018,NY,63319,SPRING VALLEY,41.11,-74.04,Rockland,20926.0
23127,10979,6533,NY,283,STERLING FOREST,41.25,-74.34,Orange,23085.0
23128,10980,590091,NY,13997,STONY POINT,41.22,-73.99,Rockland,42158.0
23129,10983,309586,NY,5674,TAPPAN,41.02,-73.95,Rockland,54562.0
23130,10984,113719,NY,3020,THIELLS,41.2,-74.01,Rockland,37655.0
23131,10985,11666,NY,38,THOMPSON RIDGE,41.58,-74.36,Orange,307000.0
23132,10986,85640,NY,1696,TOMKINS COVE,41.27,-73.98,Rockland,50495.0
23133,10987,305605,NY,3280,TUXEDO PARK,41.2,-74.2,Orange,93172.0
23134,10988,19248,NY,711,UNIONVILLE,41.3,-74.56,Orange,27072.0
23135,10989,464035,NY,10333,VALLEY COTTAGE,41.11,-73.94,Rockland,44908.0
23136,10990,969730,NY,19678,WARWICK,41.25,-74.35,Orange,49280.0
23137,10992,370090,NY,9197,WASHINGTONVILLE,41.42,-74.15,Orange,40240.0
23138,10993,118846,NY,4996,WEST HAVERSTRAW,41.2,-73.98,Rockland,23788.0
23139,10994,500879,NY,7652,WEST NYACK,41.09,-73.96,Rockland,65457.0
23140,10996,81425,NY,6612,WEST POINT,41.36,-74.02,Orange,12315.0
23141,10998,120691,NY,2824,WESTTOWN,41.32,-74.54,Orange,42738.0
23142,11001,1228755,NY,27650,FLORAL PARK,40.72,-73.7,Nassau,44440.0
23143,11001,1228755,NY,27650,FLORAL PARK,40.72,-73.7,Queens,44440.0
23144,11003,1282135,NY,45480,ELMONT,40.7,-73.7,Nassau,28191.0
23145,11004,470848,NY,14722,GLEN OAKS,40.74,-73.71,Queens,31983.0
23146,11005,226573,NY,1926,FLORAL PARK,40.72,-73.7,Queens,117639.0
23147,11010,959969,NY,24539,FRANKLIN SQUARE,40.7,-73.67,Nassau,39120.0
23148,11020,633325,NY,6285,GREAT NECK,40.8,-73.73,Nassau,100768.0
23149,11020,633325,NY,6285,GREAT NECK,40.8,-73.73,Queens,100768.0
23150,11021,1643708,NY,17856,GREAT NECK,40.8,-73.73,Nassau,92054.0
23151,11023,771195,NY,9825,GREAT NECK,40.8,-73.73,Nassau,78493.0
23152,11024,1336134,NY,7790,GREAT NECK,40.8,-73.73,Nassau,171519.0
23153,11030,3111839,NY,17642,MANHASSET,40.79,-73.69,Nassau,176388.0
23154,11040,2211119,NY,41381,NEW HYDE PARK,40.73,-73.68,Nassau,53433.0
23155,11040,2211119,NY,41381,NEW HYDE PARK,40.73,-73.68,Queens,53433.0
23156,11042,171427,NY,549,NEW HYDE PARK,40.73,-73.68,Nassau,312253.0
23157,11050,3004128,NY,30450,PORT WASHINGTON,40.82,-73.68,Nassau,98658.0
23158,11096,166383,NY,7701,INWOOD,40.62,-73.75,Nassau,21605.0
23159,11101,1554491,NY,26505,LONG ISLAND CITY,40.74,-73.93,Queens,58649.0
23160,11102,1079217,NY,33750,ASTORIA,40.78,-73.91,Queens,31977.0
23161,11103,1145304,NY,38861,ASTORIA,40.78,-73.91,Queens,29472.0
23162,11104,894211,NY,26102,SUNNYSIDE,40.74,-73.92,Queens,34258.0
23163,11105,1216618,NY,37297,ASTORIA,40.78,-73.91,Queens,32620.0
23164,11106,1216535,NY,39409,ASTORIA,40.78,-73.91,Queens,30869.0
23165,11109,617464,NY,4964,LONG ISLAND CITY,40.74,-73.93,Queens,124388.0
23166,11201,6307963,NY,60061,BROOKLYN,40.64,-73.94,Kings,105026.0
23167,11203,1523041,NY,75920,BROOKLYN,40.64,-73.94,Kings,20061.0
23168,11204,1851889,NY,79332,BROOKLYN,40.64,-73.94,Kings,23344.0
23169,11205,1308615,NY,44818,BROOKLYN,40.64,-73.94,Kings,29198.0
23170,11206,1483562,NY,86486,BROOKLYN,40.64,-73.94,Kings,17154.0
23171,11207,1458749,NY,93251,BROOKLYN,40.64,-73.94,Kings,15643.0
23172,11208,1393923,NY,95715,BROOKLYN,40.64,-73.94,Kings,14563.0
23173,11208,1393923,NY,95715,BROOKLYN,40.64,-73.94,Queens,14563.0
23174,11209,2597719,NY,67822,BROOKLYN,40.64,-73.94,Kings,38302.0
23175,11210,2215890,NY,68435,BROOKLYN,40.64,-73.94,Kings,32379.0
23176,11211,2360597,NY,99964,BROOKLYN,40.64,-73.94,Kings,23614.0
23177,11212,1196980,NY,86469,BROOKLYN,40.64,-73.94,Kings,13843.0
23178,11213,1201558,NY,65434,BROOKLYN,40.64,-73.94,Kings,18363.0
23179,11214,1780414,NY,91728,BROOKLYN,40.64,-73.94,Kings,19410.0
23180,11215,4614398,NY,69965,BROOKLYN,40.64,-73.94,Kings,65953.0
23181,11216,1494315,NY,55816,BROOKLYN,40.64,-73.94,Kings,26772.0
23182,11217,2412097,NY,38670,BROOKLYN,40.64,-73.94,Kings,62376.0
23183,11218,1993145,NY,74831,BROOKLYN,40.64,-73.94,Kings,26635.0
23184,11219,1441201,NY,96287,BROOKLYN,40.64,-73.94,Kings,14968.0
23185,11220,1583046,NY,101006,BROOKLYN,40.64,-73.94,Kings,15673.0
23186,11221,1596673,NY,84034,BROOKLYN,40.64,-73.94,Kings,19000.0
23187,11222,1691879,NY,35695,BROOKLYN,40.64,-73.94,Kings,47398.0
23188,11223,2319838,NY,79730,BROOKLYN,40.64,-73.94,Kings,29096.0
23189,11224,829949,NY,43444,BROOKLYN,40.64,-73.94,Kings,19104.0
23190,11225,1512971,NY,60323,BROOKLYN,40.64,-73.94,Kings,25081.0
23191,11226,2099200,NY,101787,BROOKLYN,40.64,-73.94,Kings,20623.0
23192,11228,1216148,NY,46164,BROOKLYN,40.64,-73.94,Kings,26344.0
23193,11229,2236231,NY,82914,BROOKLYN,40.64,-73.94,Kings,26970.0
23194,11230,2588549,NY,88933,BROOKLYN,40.64,-73.94,Kings,29107.0
23195,11231,2408264,NY,36302,BROOKLYN,40.64,-73.94,Kings,66340.0
23196,11232,537600,NY,29387,BROOKLYN,40.64,-73.94,Kings,18294.0
23197,11233,1279701,NY,72159,BROOKLYN,40.64,-73.94,Kings,17734.0
23198,11234,2814947,NY,95546,BROOKLYN,40.64,-73.94,Kings,29462.0
23199,11235,2258242,NY,78237,BROOKLYN,40.64,-73.94,Kings,28864.0
23200,11236,2094980,NY,100049,BROOKLYN,40.64,-73.94,Kings,20940.0
23201,11237,909446,NY,53678,BROOKLYN,40.64,-73.94,Kings,16943.0
23202,11238,2804681,NY,53992,BROOKLYN,40.64,-73.94,Kings,51946.0
23203,11239,282626,NY,12468,BROOKLYN,40.64,-73.94,Kings,22668.0
23204,11354,1140498,NY,58551,FLUSHING,40.77,-73.84,Queens,19479.0
23205,11355,1452161,NY,82028,FLUSHING,40.77,-73.84,Queens,17703.0
23206,11356,550872,NY,24405,COLLEGE POINT,40.78,-73.84,Queens,22572.0
23207,11357,1654618,NY,39259,WHITESTONE,40.79,-73.81,Queens,42146.0
23208,11358,1129257,NY,37461,FLUSHING,40.77,-73.84,Queens,30145.0
23209,11360,913397,NY,19309,BAYSIDE,40.78,-73.78,Queens,47304.0
23210,11361,941186,NY,29322,BAYSIDE,40.76,-73.77,Queens,32098.0
23211,11362,727323,NY,18198,LITTLE NECK,40.76,-73.74,Queens,39967.0
23212,11363,461845,NY,7577,LITTLE NECK,40.76,-73.74,Queens,60954.0
23213,11364,1209766,NY,35068,OAKLAND GARDENS,40.74,-73.75,Queens,34498.0
23214,11365,1198439,NY,44617,FRESH MEADOWS,40.73,-73.79,Queens,26861.0
23215,11366,474196,NY,14042,FRESH MEADOWS,40.73,-73.79,Queens,33770.0
23216,11367,1113164,NY,42663,FLUSHING,40.77,-73.84,Queens,26092.0
23217,11368,1450218,NY,112982,CORONA,40.74,-73.85,Queens,12836.0
23218,11369,673890,NY,37823,EAST ELMHURST,40.76,-73.88,Queens,17817.0
23219,11370,607733,NY,34445,EAST ELMHURST,40.76,-73.88,Queens,17644.0
23220,11372,1620726,NY,64109,JACKSON HEIGHTS,40.75,-73.88,Queens,25281.0
23221,11373,1770853,NY,96616,ELMHURST,40.72,-73.87,Queens,18329.0
23222,11374,1429415,NY,43158,REGO PARK,40.72,-73.86,Queens,33121.0
23223,11375,3377212,NY,71159,FOREST HILLS,40.72,-73.84,Queens,47460.0
23224,11377,1944107,NY,90883,WOODSIDE,40.74,-73.9,Queens,21391.0
23225,11378,975889,NY,33270,MASPETH,40.72,-73.9,Queens,29332.0
23226,11379,1229278,NY,36082,MIDDLE VILLAGE,40.71,-73.88,Queens,34069.0
23227,11385,2266998,NY,103372,RIDGEWOOD,40.7,-73.89,Kings,21930.0
23228,11385,2266998,NY,103372,RIDGEWOOD,40.7,-73.89,Queens,21930.0
23229,11411,557896,NY,19300,CAMBRIA HEIGHTS,40.69,-73.73,Queens,28907.0
23230,11412,844253,NY,37802,SAINT ALBANS,40.69,-73.75,Queens,22334.0
23231,11413,1054522,NY,42699,SPRINGFIELD GARDENS,40.66,-73.75,Queens,24697.0
23232,11414,936595,NY,28247,HOWARD BEACH,40.66,-73.84,Kings,33157.0
23233,11414,936595,NY,28247,HOWARD BEACH,40.66,-73.84,Queens,33157.0
23234,11415,640852,NY,19308,KEW GARDENS,40.7,-73.82,Queens,33191.0
23235,11416,438289,NY,27144,OZONE PARK,40.69,-73.85,Kings,16147.0
23236,11416,438289,NY,27144,OZONE PARK,40.69,-73.85,Queens,16147.0
23237,11417,661212,NY,31742,OZONE PARK,40.69,-73.85,Kings,20831.0
23238,11417,661212,NY,31742,OZONE PARK,40.69,-73.85,Queens,20831.0
23239,11418,792269,NY,39908,RICHMOND HILL,40.69,-73.83,Queens,19852.0
23240,11419,828174,NY,51642,SOUTH RICHMOND HILL,40.68,-73.82,Queens,16037.0
23241,11420,955741,NY,50549,SOUTH OZONE PARK,40.67,-73.81,Queens,18907.0
23242,11421,832190,NY,43341,WOODHAVEN,40.69,-73.85,Kings,19201.0
23243,11421,832190,NY,43341,WOODHAVEN,40.69,-73.85,Queens,19201.0
23244,11422,810979,NY,33408,ROSEDALE,40.66,-73.73,Queens,24275.0
23245,11423,732735,NY,31823,HOLLIS,40.71,-73.76,Queens,23025.0
23246,11426,576555,NY,19991,BELLEROSE,40.72,-73.71,Queens,28841.0
23247,11427,691267,NY,22941,QUEENS VILLAGE,40.72,-73.74,Queens,30132.0
23248,11428,475789,NY,19736,QUEENS VILLAGE,40.72,-73.74,Queens,24108.0
23249,11429,581885,NY,26739,QUEENS VILLAGE,40.72,-73.74,Queens,21762.0
23250,11430,8923,NY,179,JAMAICA,40.68,-73.78,Queens,49849.0
23251,11432,1332599,NY,64686,JAMAICA,40.68,-73.78,Queens,20601.0
23252,11433,603266,NY,34703,JAMAICA,40.68,-73.78,Queens,17384.0
23253,11434,1412163,NY,66279,JAMAICA,40.68,-73.78,Queens,21306.0
23254,11435,1099986,NY,57627,JAMAICA,40.68,-73.78,Queens,19088.0
23255,11436,389298,NY,20136,JAMAICA,40.68,-73.78,Queens,19333.0
23256,11501,906788,NY,19262,MINEOLA,40.74,-73.63,Nassau,47077.0
23257,11507,499340,NY,7330,ALBERTSON,40.77,-73.64,Nassau,68123.0
23258,11509,264901,NY,2329,ATLANTIC BEACH,40.58,-73.71,Nassau,113740.0
23259,11510,1360147,NY,33734,BALDWIN,40.66,-73.61,Nassau,40320.0
23260,11514,210592,NY,4543,CARLE PLACE,40.75,-73.61,Nassau,46355.0
23261,11516,461025,NY,7724,CEDARHURST,40.62,-73.72,Nassau,59687.0
23262,11518,650343,NY,10192,EAST ROCKAWAY,40.64,-73.66,Nassau,63809.0
23263,11520,1252069,NY,43697,FREEPORT,40.65,-73.58,Nassau,28653.0
23264,11530,3452319,NY,28463,GARDEN CITY,40.72,-73.64,Nassau,121291.0
23265,11542,1115185,NY,27676,GLEN COVE,40.86,-73.63,Nassau,40294.0
23266,11545,2117702,NY,12694,GLEN HEAD,40.84,-73.61,Nassau,166827.0
23267,11547,53789,NY,837,GLENWOOD LANDING,40.82,-73.63,Nassau,64264.0
23268,11548,103418,NY,2858,GREENVALE,40.81,-73.62,Nassau,36185.0
23269,11550,1200601,NY,57679,HEMPSTEAD,40.7,-73.61,Nassau,20815.0
23270,11552,1021046,NY,24417,WEST HEMPSTEAD,40.69,-73.65,Nassau,41817.0
23271,11553,623503,NY,26160,UNIONDALE,40.7,-73.59,Nassau,23834.0
23272,11554,1637201,NY,37228,EAST MEADOW,40.71,-73.55,Nassau,43978.0
23273,11557,803407,NY,6972,HEWLETT,40.64,-73.69,Nassau,115233.0
23274,11558,324070,NY,8323,ISLAND PARK,40.6,-73.64,Nassau,38937.0
23275,11559,1023845,NY,8709,LAWRENCE,40.6,-73.71,Nassau,117562.0
23276,11559,1023845,NY,8709,LAWRENCE,40.6,-73.71,Queens,117562.0
23277,11560,1119161,NY,6354,LOCUST VALLEY,40.88,-73.58,Nassau,176135.0
23278,11561,1921164,NY,37544,LONG BEACH,40.58,-73.65,Nassau,51171.0
23279,11563,1002050,NY,22551,LYNBROOK,40.65,-73.67,Nassau,44435.0
23280,11565,499072,NY,8640,MALVERNE,40.67,-73.67,Nassau,57763.0
23281,11566,2280496,NY,34232,MERRICK,40.65,-73.55,Nassau,66619.0
23282,11568,1069974,NY,4578,OLD WESTBURY,40.78,-73.59,Nassau,233721.0
23283,11569,144390,NY,1229,POINT LOOKOUT,40.59,-73.58,Nassau,117486.0
23284,11570,2202474,NY,27463,ROCKVILLE CENTRE,40.66,-73.63,Nassau,80198.0
23285,11572,1522854,NY,29295,OCEANSIDE,40.63,-73.63,Nassau,51983.0
23286,11575,359360,NY,16564,ROOSEVELT,40.67,-73.58,Nassau,21695.0
23287,11576,1859923,NY,12663,ROSLYN,40.79,-73.64,Nassau,146879.0
23288,11577,1082652,NY,12888,ROSLYN HEIGHTS,40.77,-73.64,Nassau,84005.0
23289,11579,389081,NY,5128,SEA CLIFF,40.84,-73.64,Nassau,75874.0
23290,11580,1464083,NY,43219,VALLEY STREAM,40.66,-73.7,Nassau,33876.0
23291,11581,959742,NY,21406,VALLEY STREAM,40.66,-73.7,Nassau,44835.0
23292,11590,1744539,NY,47134,WESTBURY,40.75,-73.58,Nassau,37012.0
23293,11596,674402,NY,10683,WILLISTON PARK,40.75,-73.64,Nassau,63129.0
23294,11598,1160126,NY,13478,WOODMERE,40.63,-73.72,Nassau,86076.0
23295,11691,933446,NY,64946,FAR ROCKAWAY,40.59,-73.81,Queens,14373.0
23296,11692,357424,NY,19403,ARVERNE,40.59,-73.79,Queens,18421.0
23297,11693,290318,NY,12021,FAR ROCKAWAY,40.59,-73.81,Queens,24151.0
23298,11694,794221,NY,21219,ROCKAWAY PARK,40.57,-73.85,Queens,37430.0
23299,11697,221254,NY,3928,BREEZY POINT,40.56,-73.91,Queens,56327.0
23300,11701,843239,NY,28139,AMITYVILLE,40.66,-73.41,Nassau,29967.0
23301,11701,843239,NY,28139,AMITYVILLE,40.66,-73.41,Suffolk,29967.0
23302,11702,819695,NY,13906,BABYLON,40.69,-73.32,Suffolk,58945.0
23303,11703,622643,NY,16508,NORTH BABYLON,40.73,-73.32,Suffolk,37718.0
23304,11704,1289076,NY,40257,WEST BABYLON,40.71,-73.35,Suffolk,32021.0
23305,11705,437394,NY,7499,BAYPORT,40.74,-73.05,Suffolk,58327.0
23306,11706,1924713,NY,67959,BAY SHORE,40.72,-73.25,Suffolk,28322.0
23307,11709,381343,NY,6745,BAYVILLE,40.9,-73.56,Nassau,56537.0
23308,11710,1868120,NY,33525,BELLMORE,40.65,-73.52,Nassau,55723.0
23309,11713,344429,NY,9176,BELLPORT,40.75,-72.94,Suffolk,37536.0
23310,11714,965917,NY,21438,BETHPAGE,40.74,-73.48,Nassau,45056.0
23311,11715,240274,NY,4463,BLUE POINT,40.75,-73.03,Suffolk,53837.0
23312,11716,430254,NY,9998,BOHEMIA,40.77,-73.12,Suffolk,43034.0
23313,11717,1196153,NY,61568,BRENTWOOD,40.78,-73.24,Suffolk,19428.0
23314,11718,337820,NY,3092,BRIGHTWATERS,40.71,-73.26,Suffolk,109256.0
23315,11719,151585,NY,3787,BROOKHAVEN,40.78,-72.91,Suffolk,40028.0
23316,11720,1052578,NY,28823,CENTEREACH,40.87,-73.08,Suffolk,36519.0
23317,11721,511796,NY,5995,CENTERPORT,40.9,-73.37,Suffolk,85370.0
23318,11722,821920,NY,35668,CENTRAL ISLIP,40.78,-73.19,Suffolk,23044.0
23319,11724,507037,NY,3243,COLD SPRING HARBOR,40.86,-73.44,Nassau,156348.0
23320,11724,507037,NY,3243,COLD SPRING HARBOR,40.86,-73.44,Suffolk,156348.0
23321,11725,1666905,NY,29444,COMMACK,40.84,-73.28,Suffolk,56613.0
23322,11726,516650,NY,21688,COPIAGUE,40.67,-73.39,Suffolk,23822.0
23323,11727,930666,NY,30282,CORAM,40.87,-73.0,Suffolk,30733.0
23324,11729,956177,NY,27311,DEER PARK,40.76,-73.32,Suffolk,35011.0
23325,11730,706644,NY,14168,EAST ISLIP,40.72,-73.18,Suffolk,49876.0
23326,11731,1523014,NY,29743,EAST NORTHPORT,40.87,-73.32,Suffolk,51206.0
23327,11732,357614,NY,3856,EAST NORWICH,40.84,-73.52,Nassau,92742.0
23328,11733,2258158,NY,17136,EAST SETAUKET,40.93,-73.1,Suffolk,131779.0
23329,11735,1476914,NY,33596,FARMINGDALE,40.73,-73.44,Nassau,43961.0
23330,11735,1476914,NY,33596,FARMINGDALE,40.73,-73.44,Suffolk,43961.0
23331,11738,585918,NY,17067,FARMINGVILLE,40.84,-73.04,Suffolk,34330.0
23332,11739,117165,NY,1119,GREAT RIVER,40.71,-73.16,Suffolk,104705.0
23333,11740,517048,NY,8953,GREENLAWN,40.86,-73.36,Suffolk,57751.0
23334,11741,1122014,NY,27243,HOLBROOK,40.79,-73.07,Suffolk,41185.0
23335,11742,527630,NY,13132,HOLTSVILLE,40.81,-73.04,Suffolk,40179.0
23336,11743,3847281,NY,42531,HUNTINGTON,40.87,-73.4,Suffolk,90458.0
23337,11746,3533124,NY,70005,HUNTINGTON STATION,40.84,-73.4,Suffolk,50470.0
23338,11747,2060982,NY,19061,MELVILLE,40.78,-73.41,Suffolk,108126.0
23339,11749,113684,NY,3349,ISLANDIA,40.8,-73.17,Suffolk,33946.0
23340,11751,666816,NY,14313,ISLIP,40.73,-73.21,Suffolk,46588.0
23341,11752,370330,NY,9456,ISLIP TERRACE,40.74,-73.18,Suffolk,39163.0
23342,11753,1483916,NY,12015,JERICHO,40.78,-73.54,Nassau,123505.0
23343,11754,893726,NY,18357,KINGS PARK,40.89,-73.24,Suffolk,48686.0
23344,11755,537514,NY,12430,LAKE GROVE,40.85,-73.11,Suffolk,43243.0
23345,11756,1673091,NY,42654,LEVITTOWN,40.72,-73.51,Nassau,39225.0
23346,11757,1486851,NY,44701,LINDENHURST,40.68,-73.37,Suffolk,33262.0
23347,11758,2942730,NY,54929,MASSAPEQUA,40.66,-73.47,Nassau,53573.0
23348,11758,2942730,NY,54929,MASSAPEQUA,40.66,-73.47,Suffolk,53573.0
23349,11762,1194586,NY,22951,MASSAPEQUA PARK,40.68,-73.44,Nassau,52049.0
23350,11763,950513,NY,28654,MEDFORD,40.82,-72.98,Suffolk,33172.0
23351,11764,685991,NY,13030,MILLER PLACE,40.93,-72.98,Suffolk,52647.0
23352,11765,268271,NY,750,MILL NECK,40.88,-73.55,Nassau,357695.0
23353,11766,716135,NY,12478,MOUNT SINAI,40.93,-73.01,Suffolk,57392.0
23354,11767,772333,NY,15347,NESCONSET,40.84,-73.15,Suffolk,50325.0
23355,11768,1706861,NY,21375,NORTHPORT,40.9,-73.34,Suffolk,79853.0
23356,11769,465904,NY,8686,OAKDALE,40.73,-73.13,Suffolk,53638.0
23357,11770,17022,NY,65,OCEAN BEACH,40.64,-73.15,Suffolk,261877.0
23358,11771,2459036,NY,9458,OYSTER BAY,40.86,-73.53,Nassau,259995.0
23359,11772,1444926,NY,45243,PATCHOGUE,40.76,-73.01,Suffolk,31937.0
23360,11776,847572,NY,26327,PORT JEFFERSON STATION,40.92,-73.06,Suffolk,32194.0
23361,11777,822449,NY,8958,PORT JEFFERSON,40.94,-73.05,Suffolk,91812.0
23362,11778,465006,NY,12354,ROCKY POINT,40.92,-72.92,Suffolk,37640.0
23363,11779,1357023,NY,38084,RONKONKOMA,40.8,-73.12,Suffolk,35632.0
23364,11780,1667499,NY,15609,SAINT JAMES,40.87,-73.15,Suffolk,106829.0
23365,11782,817358,NY,15346,SAYVILLE,40.74,-73.08,Suffolk,53262.0
23366,11783,1072223,NY,21823,SEAFORD,40.66,-73.49,Nassau,49133.0
23367,11784,757006,NY,26230,SELDEN,40.86,-73.04,Suffolk,28860.0
23368,11786,336206,NY,6017,SHOREHAM,40.95,-72.9,Suffolk,55876.0
23369,11787,2015581,NY,36040,SMITHTOWN,40.85,-73.21,Suffolk,55926.0
23370,11788,859271,NY,16007,HAUPPAUGE,40.82,-73.21,Suffolk,53681.0
23371,11789,258707,NY,8202,SOUND BEACH,40.95,-72.96,Suffolk,31542.0
23372,11790,856482,NY,18365,STONY BROOK,40.9,-73.12,Suffolk,46637.0
23373,11791,2747785,NY,25404,SYOSSET,40.81,-73.5,Nassau,108163.0
23374,11792,440363,NY,8807,WADING RIVER,40.94,-72.81,Suffolk,50001.0
23375,11793,1676802,NY,31642,WANTAGH,40.66,-73.51,Nassau,52993.0
23376,11795,1286960,NY,25301,WEST ISLIP,40.7,-73.29,Suffolk,50866.0
23377,11796,158182,NY,4065,WEST SAYVILLE,40.72,-73.1,Suffolk,38913.0
23378,11797,1157167,NY,8665,WOODBURY,40.81,-73.47,Nassau,133545.0
23379,11798,373706,NY,14242,WYANDANCH,40.74,-73.37,Suffolk,26240.0
23380,11801,1495822,NY,40713,HICKSVILLE,40.76,-73.52,Nassau,36741.0
23381,11803,1934149,NY,28231,PLAINVIEW,40.78,-73.47,Nassau,68512.0
23382,11804,323632,NY,4688,OLD BETHPAGE,40.75,-73.45,Nassau,69034.0
23383,11901,693130,NY,29688,RIVERHEAD,40.94,-72.67,Suffolk,23347.0
23384,11930,191099,NY,1244,AMAGANSETT,40.98,-72.18,Suffolk,153617.0
23385,11931,91656,NY,34,AQUEBOGUE,40.93,-72.61,Suffolk,2695765.0
23386,11932,207750,NY,914,BRIDGEHAMPTON,40.94,-72.29,Suffolk,227298.0
23387,11933,262235,NY,7386,CALVERTON,40.92,-72.76,Suffolk,35504.0
23388,11934,342312,NY,8079,CENTER MORICHES,40.79,-72.79,Suffolk,42371.0
23389,11935,217831,NY,3186,CUTCHOGUE,41.01,-72.48,Suffolk,68371.0
23390,11937,1130175,NY,15757,EAST HAMPTON,40.95,-72.19,Suffolk,71725.0
23391,11939,54253,NY,911,EAST MARION,41.12,-72.34,Suffolk,59553.0
23392,11940,285600,NY,5186,EAST MORICHES,40.81,-72.76,Suffolk,55071.0
23393,11941,125803,NY,2053,EASTPORT,40.81,-72.7,Suffolk,61278.0
23394,11942,265018,NY,4501,EAST QUOGUE,40.85,-72.57,Suffolk,58880.0
23395,11944,175616,NY,4208,GREENPORT,41.1,-72.36,Suffolk,41734.0
23396,11946,548878,NY,13693,HAMPTON BAYS,40.86,-72.52,Suffolk,40085.0
23397,11947,59198,NY,105,JAMESPORT,40.94,-72.57,Suffolk,563790.0
23398,11948,59315,NY,1191,LAUREL,40.97,-72.55,Suffolk,49803.0
23399,11949,613100,NY,15092,MANORVILLE,40.85,-72.79,Suffolk,40624.0
23400,11950,378426,NY,16324,MASTIC,40.8,-72.84,Suffolk,23182.0
23401,11951,310151,NY,13959,MASTIC BEACH,40.76,-72.84,Suffolk,22219.0
23402,11952,263376,NY,4831,MATTITUCK,41.0,-72.53,Suffolk,54518.0
23403,11953,417736,NY,13305,MIDDLE ISLAND,40.88,-72.94,Suffolk,31397.0
23404,11954,235783,NY,3510,MONTAUK,41.04,-71.94,Suffolk,67175.0
23405,11955,118953,NY,3294,MORICHES,40.8,-72.82,Suffolk,36112.0
23406,11956,23963,NY,250,NEW SUFFOLK,40.99,-72.48,Suffolk,95852.0
23407,11957,71249,NY,717,ORIENT,41.14,-72.3,Suffolk,99371.0
23408,11958,66063,NY,531,PECONIC,41.03,-72.46,Suffolk,124412.0
